Date,Value,Daily_PnL,Deposits,Total PNL,Cumulative PNL
2/10/2022,24103.63273,197.62918,,197.62918,10861.63273
3/10/2022,24081.48586,-22.14687,,-22.14687,10839.48586
4/10/2022,24110.38238,28.89652,,28.89652,10868.38238
5/10/2022,24184.50027,74.11789,,74.11789,10942.50027
6/10/2022,24201.19231,16.69204,,16.69204,10959.19231
7/10/2022,24129.52874,-71.66357,,-71.66357,10887.52874
8/10/2022,24147.05172,17.52298,,17.52298,10905.05172
9/10/2022,24286.05675,139.00503,,139.00503,11044.05675
10/10/2022,24130.5913,-155.46545,,-155.46545,10888.5913
11/10/2022,24139.71126,9.11996,,9.11996,10897.71126
12/10/2022,24034.03005,-105.68121,,-105.68121,10792.03005
13/10/2022,24185.96969,151.93964,,151.93964,10943.96969
14/10/2022,23964.64444,-221.32525,,-221.32525,10722.64444
15/10/2022,23881.70934,-82.9351,,-82.9351,10639.70934
16/10/2022,23922.10608,40.39674,,40.39674,10680.10608
17/10/2022,24118.89883,196.79275,,196.79275,10876.89883
18/10/2022,24100.73136,-18.16747,,-18.16747,10858.73136
19/10/2022,24015.7509,-84.98046,,-84.98046,10773.7509
20/10/2022,24259.08227,243.33137,,243.33137,11017.08227
21/10/2022,24044.89967,-214.1826,,-214.1826,10802.89967
22/10/2022,23739.10847,-305.7912,,-305.7912,10497.10847
23/10/2022,23786.07758,46.96911,,46.96911,10544.07758
24/10/2022,23713.72814,-72.34944,,-72.34944,10471.72814
25/10/2022,23577.693,-136.03514,,-136.03514,10335.693
26/10/2022,23655.31359,77.62059,,77.62059,10413.31359
27/10/2022,23677.1527,21.83911,,21.83911,10435.1527
28/10/2022,23598.97397,-78.17873,,-78.17873,10356.97397
29/10/2022,23435.18065,-163.79332,,-163.79332,10193.18065
30/10/2022,23529.20628,94.02563,,94.02563,10287.20628
31/10/2022,23598.94344,69.73716,,69.73716,10356.94344
1/11/2022,23578.77693,-20.16651,,-20.16651,10336.77693
2/11/2022,23794.14499,215.36806,,215.36806,10552.14499
3/11/2022,23649.2588,-144.88619,,-144.88619,10407.2588
4/11/2022,23453.24444,-196.01436,,-196.01436,10211.24444
5/11/2022,23364.31723,-88.92721,,-88.92721,10122.31723
6/11/2022,23351.4574,-12.85983,,-12.85983,10109.4574
7/11/2022,23371.62914,20.17174,,20.17174,10129.62914
8/11/2022,23336.2878,-35.34134,,-35.34134,10094.2878
9/11/2022,23368.74238,32.45458,,32.45458,10126.74238
10/11/2022,23217.5517,-151.19068,,-151.19068,9975.5517
11/11/2022,23369.25081,151.69911,,151.69911,10127.25081
12/11/2022,23352.17998,-17.07083,,-17.07083,10110.17998
13/11/2022,23472.1591,119.97912,,119.97912,10230.1591
14/11/2022,23504.67792,32.51882,,32.51882,10262.67792
15/11/2022,23551.00941,46.33149,,46.33149,10309.00941
16/11/2022,23611.46313,60.45372,,60.45372,10369.46313
17/11/2022,23657.94106,46.47793,,46.47793,10415.94106
18/11/2022,23729.00923,71.06817,,71.06817,10487.00923
19/11/2022,23887.45408,158.44485,,158.44485,10645.45408
20/11/2022,23904.36836,16.91428,,16.91428,10662.36836
21/11/2022,23988.36231,83.99395,,83.99395,10746.36231
22/11/2022,23967.51656,-20.84575,,-20.84575,10725.51656
23/11/2022,24149.71507,182.19851,,182.19851,10907.71507
24/11/2022,24047.0812,-102.63387,,-102.63387,10805.0812
25/11/2022,24281.28522,234.20402,,234.20402,11039.28522
26/11/2022,24266.10858,-15.17664,,-15.17664,11024.10858
27/11/2022,24054.04798,-212.0606,,-212.0606,10812.04798
28/11/2022,24062.35765,8.30967,,8.30967,10820.35765
29/11/2022,23961.03978,-101.31787,,-101.31787,10719.03978
30/11/2022,24063.56323,102.52345,,102.52345,10821.56323
1/12/2022,23966.07137,-97.49186,,-97.49186,10724.07137
2/12/2022,23898.06019,-68.01118,,-68.01118,10656.06019
3/12/2022,23642.63075,-255.42944,,-255.42944,10400.63075
4/12/2022,23578.8433,-63.78745,,-63.78745,10336.8433
5/12/2022,23277.49397,-301.34933,,-301.34933,10035.49397
6/12/2022,23092.70146,-184.79251,,-184.79251,9850.70146
7/12/2022,23166.5253,73.82384,,73.82384,9924.5253
8/12/2022,23244.64316,78.11786,,78.11786,10002.64316
9/12/2022,23284.45864,39.81548,,39.81548,10042.45864
10/12/2022,23168.51932,-115.93932,,-115.93932,9926.51932
11/12/2022,23156.08785,-12.43147,,-12.43147,9914.08785
12/12/2022,23148.47666,-7.61119,,-7.61119,9906.47666
13/12/2022,23016.06756,-132.4091,,-132.4091,9774.06756
14/12/2022,23165.65147,149.58391,,149.58391,9923.65147
15/12/2022,23253.69427,88.0428,,88.0428,10011.69427
16/12/2022,23221.6974,-31.99687,,-31.99687,9979.6974
17/12/2022,23217.31025,-4.38715,,-4.38715,9975.31025
18/12/2022,23232.92047,15.61022,,15.61022,9990.92047
19/12/2022,22999.68991,-233.23056,,-233.23056,9757.68991
20/12/2022,22967.16854,-32.52137,,-32.52137,9725.16854
21/12/2022,22890.32173,-76.84681,,-76.84681,9648.32173
22/12/2022,22783.12808,-107.19365,,-107.19365,9541.12808
23/12/2022,22749.35093,-33.77715,,-33.77715,9507.35093
24/12/2022,22915.72362,166.37269,,166.37269,9673.72362
25/12/2022,22973.77496,58.05134,,58.05134,9731.77496
26/12/2022,22908.17557,-65.59939,,-65.59939,9666.17557
27/12/2022,22959.211,51.03543,,51.03543,9717.211
28/12/2022,23095.68943,136.47843,,136.47843,9853.68943
29/12/2022,23187.06522,91.37579,,91.37579,9945.06522
30/12/2022,23186.29654,-0.76868,,-0.76868,9944.29654
31/12/2022,23108.35614,-77.9404,,-77.9404,9866.35614
1/1/2023,23142.10737,33.75123,,33.75123,9900.10737
2/1/2023,23159.73846,17.63109,,17.63109,9917.73846
3/1/2023,23204.6546,44.91614,,44.91614,9962.6546
4/1/2023,23235.85747,31.20287,,31.20287,9993.85747
5/1/2023,23290.26401,54.40654,,54.40654,10048.26401
6/1/2023,23256.45521,-33.8088,,-33.8088,10014.45521
7/1/2023,23326.07423,69.61902,,69.61902,10084.07423
8/1/2023,23333.49906,7.42483,,7.42483,10091.49906
9/1/2023,23447.62434,114.12528,,114.12528,10205.62434
10/1/2023,23403.3839,-44.24044,,-44.24044,10161.3839
11/1/2023,23499.98071,96.59681,,96.59681,10257.98071
12/1/2023,23507.76555,7.78484,,7.78484,10265.76555
13/1/2023,23465.088,-42.67755,,-42.67755,10223.088
14/1/2023,23432.71974,-32.36826,,-32.36826,10190.71974
15/1/2023,23410.15419,-22.56555,,-22.56555,10168.15419
16/1/2023,23430.87782,20.72363,,20.72363,10188.87782
17/1/2023,23457.46296,26.58514,,26.58514,10215.46296
18/1/2023,23419.88756,-37.5754,,-37.5754,10177.88756
19/1/2023,23414.59793,-5.28963,,-5.28963,10172.59793
20/1/2023,23535.05552,120.45759,,120.45759,10293.05552
21/1/2023,23634.44541,99.38989,,99.38989,10392.44541
22/1/2023,23657.11747,22.67206,,22.67206,10415.11747
23/1/2023,23655.34973,-1.76774,,-1.76774,10413.34973
24/1/2023,23658.63946,3.28973,,3.28973,10416.63946
25/1/2023,23692.37777,33.73831,,33.73831,10450.37777
26/1/2023,23624.6116,-67.76617,,-67.76617,10382.6116
27/1/2023,23604.78496,-19.82664,,-19.82664,10362.78496
28/1/2023,23499.1294,-105.65556,,-105.65556,10257.1294
29/1/2023,23518.85098,19.72158,,19.72158,10276.85098
30/1/2023,23553.4498,34.59882,,34.59882,10311.4498
31/1/2023,23520.39387,-33.05593,,-33.05593,10278.39387
1/2/2023,23610.26317,89.8693,,89.8693,10368.26317
2/2/2023,23531.46364,-78.79953,,-78.79953,10289.46364
3/2/2023,23439.9258,-91.53784,,-91.53784,10197.9258
4/2/2023,23449.1428,9.217,,9.217,10207.1428
5/2/2023,23506.55015,57.40735,,57.40735,10264.55015
6/2/2023,23602.63851,96.08836,,96.08836,10360.63851
7/2/2023,23570.6558,-31.98271,,-31.98271,10328.6558
8/2/2023,23631.757,61.1012,,61.1012,10389.757
9/2/2023,23625.31057,-6.44643,,-6.44643,10383.31057
10/2/2023,23610.66682,-14.64375,,-14.64375,10368.66682
11/2/2023,23660.4838,49.81698,,49.81698,10418.4838
12/2/2023,23696.63241,36.14861,,36.14861,10454.63241
13/2/2023,23594.32656,-102.30585,,-102.30585,10352.32656
14/2/2023,23679.94945,85.62289,,85.62289,10437.94945
15/2/2023,23761.4018,81.45235,,81.45235,10519.4018
16/2/2023,23717.62727,-43.77453,,-43.77453,10475.62727
17/2/2023,23738.22479,20.59752,,20.59752,10496.22479
18/2/2023,23765.10142,26.87663,,26.87663,10523.10142
19/2/2023,23777.38061,12.27919,,12.27919,10535.38061
20/2/2023,23738.21727,-39.16334,,-39.16334,10496.21727
21/2/2023,23691.78676,-46.43051,,-46.43051,10449.78676
22/2/2023,23686.0513,-5.73546,,-5.73546,10444.0513
23/2/2023,23754.74525,68.69395,,68.69395,10512.74525
24/2/2023,23784.85749,30.11224,,30.11224,10542.85749
25/2/2023,23757.05129,-27.8062,,-27.8062,10515.05129
26/2/2023,23801.58941,44.53812,,44.53812,10559.58941
27/2/2023,23615.48291,-186.1065,,-186.1065,10373.48291
28/2/2023,23681.54316,66.06025,,66.06025,10439.54316
1/3/2023,23569.47686,-112.0663,,-112.0663,10327.47686
2/3/2023,23543.57671,-25.90015,,-25.90015,10301.57671
3/3/2023,23472.43253,-71.14418,,-71.14418,10230.43253
4/3/2023,23392.24573,-80.1868,,-80.1868,10150.24573
5/3/2023,23455.37843,63.1327,,63.1327,10213.37843
6/3/2023,23424.03953,-31.3389,,-31.3389,10182.03953
7/3/2023,23440.31951,16.27998,,16.27998,10198.31951
8/3/2023,23433.68365,-6.63586,,-6.63586,10191.68365
9/3/2023,23457.61718,23.93353,,23.93353,10215.61718
10/3/2023,23458.2131,0.59592,,0.59592,10216.2131
11/3/2023,23379.0027,-79.2104,,-79.2104,10137.0027
12/3/2023,23432.45568,53.45298,,53.45298,10190.45568
13/3/2023,23399.78141,-32.67427,,-32.67427,10157.78141
14/3/2023,23305.937,-93.84441,,-93.84441,10063.937
15/3/2023,23278.0288,-27.9082,,-27.9082,10036.0288
16/3/2023,23358.31856,80.28976,,80.28976,10116.31856
17/3/2023,23403.13068,44.81212,,44.81212,10161.13068
18/3/2023,23379.09911,-24.03157,,-24.03157,10137.09911
19/3/2023,23355.18242,-23.91669,,-23.91669,10113.18242
20/3/2023,23332.99341,-22.18901,,-22.18901,10090.99341
21/3/2023,23447.18794,114.19453,,114.19453,10205.18794
22/3/2023,23465.63867,18.45073,,18.45073,10223.63867
23/3/2023,23487.00533,21.36666,,21.36666,10245.00533
24/3/2023,23543.9754,56.97007,,56.97007,10301.9754
25/3/2023,23554.29855,10.32315,,10.32315,10312.29855
26/3/2023,23534.71353,-19.58502,,-19.58502,10292.71353
27/3/2023,23518.97548,-15.73805,,-15.73805,10276.97548
28/3/2023,23510.73463,-8.24085,,-8.24085,10268.73463
29/3/2023,23504.55563,-6.179,,-6.179,10262.55563
30/3/2023,23543.80647,39.25084,,39.25084,10301.80647
31/3/2023,23542.92362,-0.88285,,-0.88285,10300.92362
1/4/2023,23582.85528,39.93166,,39.93166,10340.85528
2/4/2023,23573.92993,-8.92535,,-8.92535,10331.92993
3/4/2023,23574.65312,0.72319,,0.72319,10332.65312
4/4/2023,23449.86122,-124.7919,,-124.7919,10207.86122
5/4/2023,23499.6207,49.75948,,49.75948,10257.6207
6/4/2023,23516.21702,16.59632,,16.59632,10274.21702
7/4/2023,23571.68714,55.47012,,55.47012,10329.68714
8/4/2023,23392.75241,-178.93473,,-178.93473,10150.75241
9/4/2023,22192.75241,-1200,,-1200,8950.75241
10/4/2023,22180.48896,-12.26345,,-12.26345,8938.48896
11/4/2023,22242.22311,61.73415,,61.73415,9000.22311
12/4/2023,22175.60815,-66.61496,,-66.61496,8933.60815
13/4/2023,22207.93777,32.32962,,32.32962,8965.93777
14/4/2023,22141.08558,-66.85219,,-66.85219,8899.08558
15/4/2023,22100.56924,-40.51634,,-40.51634,8858.56924
16/4/2023,22207.8541,107.28486,,107.28486,8965.8541
17/4/2023,22192.49453,-15.35957,,-15.35957,8950.49453
18/4/2023,20992.49453,-1200,,-1200,7750.49453
19/4/2023,21040.36749,47.87296,,47.87296,7798.36749
20/4/2023,21066.23967,25.87218,,25.87218,7824.23967
21/4/2023,21071.32294,5.08327,,5.08327,7829.32294
22/4/2023,21089.45038,18.12744,,18.12744,7847.45038
23/4/2023,21232.09071,142.64033,,142.64033,7990.09071
24/4/2023,21224.23813,-7.85258,,-7.85258,7982.23813
25/4/2023,21232.71598,8.47785,,8.47785,7990.71598
26/4/2023,21294.89534,62.17936,,62.17936,8052.89534
27/4/2023,21361.51104,66.6157,,66.6157,8119.51104
28/4/2023,21434.47263,72.96159,,72.96159,8192.47263
29/4/2023,21472.35328,37.88065,,37.88065,8230.35328
30/4/2023,21391.56444,-80.78884,,-80.78884,8149.56444
1/5/2023,21494.30337,102.73893,,102.73893,8252.30337
2/5/2023,21412.89205,-81.41132,,-81.41132,8170.89205
3/5/2023,21428.44094,15.54889,,15.54889,8186.44094
4/5/2023,21374.15441,-54.28653,,-54.28653,8132.15441
5/5/2023,21365.61117,-8.54324,,-8.54324,8123.61117
6/5/2023,21382.69578,17.08461,,17.08461,8140.69578
7/5/2023,21399.36296,16.66718,,16.66718,8157.36296
8/5/2023,21422.69993,23.33697,,23.33697,8180.69993
9/5/2023,21524.86824,102.16831,,102.16831,8282.86824
10/5/2023,21551.01023,26.14199,,26.14199,8309.01023
11/5/2023,21529.88493,-21.1253,,-21.1253,8287.88493
12/5/2023,21590.5943,60.70937,,60.70937,8348.5943
13/5/2023,21667.57303,76.97873,,76.97873,8425.57303
14/5/2023,21577.3439,-90.22913,,-90.22913,8335.3439
15/5/2023,21613.62517,36.28127,,36.28127,8371.62517
16/5/2023,21299.62517,-314,,-314,8057.62517
17/5/2023,21274.28908,-25.33609,,-25.33609,8032.28908
18/5/2023,21364.84927,90.56019,,90.56019,8122.84927
19/5/2023,21349.5619,-15.28737,,-15.28737,8107.5619
20/5/2023,21215.5619,-134,,-134,7973.5619
21/5/2023,21198.69106,-16.87084,,-16.87084,7956.69106
22/5/2023,21195.10886,-3.5822,,-3.5822,7953.10886
23/5/2023,21113.62731,-81.48155,,-81.48155,7871.62731
24/5/2023,21009.90064,-103.72667,,-103.72667,7767.90064
25/5/2023,21112.70417,102.80353,,102.80353,7870.70417
26/5/2023,21049.8201,-62.88407,,-62.88407,7807.8201
27/5/2023,20977.99302,-71.82708,,-71.82708,7735.99302
28/5/2023,20829.67481,-148.31821,,-148.31821,7587.67481
29/5/2023,20784.10285,-45.57196,,-45.57196,7542.10285
30/5/2023,20695.29749,-88.80536,,-88.80536,7453.29749
31/5/2023,20793.86368,98.56619,,98.56619,7551.86368
1/6/2023,20854.26902,60.40534,,60.40534,7612.26902
2/6/2023,20805.24182,-49.0272,,-49.0272,7563.24182
3/6/2023,20945.60541,140.36359,,140.36359,7703.60541
4/6/2023,21006.29704,60.69163,,60.69163,7764.29704
5/6/2023,20979.9755,-26.32154,,-26.32154,7737.9755
6/6/2023,20808.46428,-171.51122,,-171.51122,7566.46428
7/6/2023,20951.40818,142.9439,,142.9439,7709.40818
8/6/2023,20854.70003,-96.70815,,-96.70815,7612.70003
9/6/2023,20743.48615,-111.21388,,-111.21388,7501.48615
10/6/2023,20803.98596,60.49981,,60.49981,7561.98596
11/6/2023,20956.33376,152.3478,,152.3478,7714.33376
12/6/2023,20611.33376,-345,,-345,7369.33376
13/6/2023,20645.0455,33.71174,,33.71174,7403.0455
14/6/2023,20681.11551,36.07001,,36.07001,7439.11551
15/6/2023,20735.27854,54.16303,,54.16303,7493.27854
16/6/2023,20783.49913,48.22059,,48.22059,7541.49913
17/6/2023,20798.59735,15.09822,,15.09822,7556.59735
18/6/2023,20801.24752,2.65017,,2.65017,7559.24752
19/6/2023,20792.11582,-9.1317,,-9.1317,7550.11582
20/6/2023,20734.25383,-57.86199,,-57.86199,7492.25383
21/6/2023,20710.06454,-24.18929,,-24.18929,7468.06454
22/6/2023,20588.16073,-121.90381,,-121.90381,7346.16073
23/6/2023,20577.03109,-11.12964,,-11.12964,7335.03109
24/6/2023,20506.03034,-71.00075,,-71.00075,7264.03034
25/6/2023,20428.53852,-77.49182,,-77.49182,7186.53852
26/6/2023,20435.90458,7.36606,,7.36606,7193.90458
27/6/2023,20522.27134,86.36676,,86.36676,7280.27134
28/6/2023,20578.87323,56.60189,,56.60189,7336.87323
29/6/2023,20468.67471,-110.19852,,-110.19852,7226.67471
30/6/2023,20399.32103,-69.35368,,-69.35368,7157.32103
1/7/2023,20245.32103,-154,,-154,7003.32103
2/7/2023,20176.63876,-68.68227,,-68.68227,6934.63876
3/7/2023,20157.86909,-18.76967,,-18.76967,6915.86909
4/7/2023,20188.87955,31.01046,,31.01046,6946.87955
5/7/2023,20121.9994,-66.88015,,-66.88015,6879.9994
6/7/2023,20124.46184,2.46244,,2.46244,6882.46184
7/7/2023,20035.30563,-89.15621,,-89.15621,6793.30563
8/7/2023,19993.6776,-41.62803,,-41.62803,6751.6776
9/7/2023,20009.29223,15.61463,,15.61463,6767.29223
10/7/2023,19906.51942,-102.77281,,-102.77281,6664.51942
11/7/2023,19929.09085,22.57143,,22.57143,6687.09085
12/7/2023,19923.85036,-5.24049,,-5.24049,6681.85036
13/7/2023,19953.31183,29.46147,,29.46147,6711.31183
14/7/2023,19962.91718,9.60535,,9.60535,6720.91718
15/7/2023,20042.35939,79.44221,,79.44221,6800.35939
16/7/2023,20046.01457,3.65518,,3.65518,6804.01457
17/7/2023,20015.02254,-30.99203,,-30.99203,6773.02254
18/7/2023,20018.47221,3.44967,,3.44967,6776.47221
19/7/2023,20048.05276,29.58055,,29.58055,6806.05276
20/7/2023,20046.93975,-1.11301,,-1.11301,6804.93975
21/7/2023,19700.93975,-346,,-346,6458.93975
22/7/2023,19652.92607,-48.01368,,-48.01368,6410.92607
23/7/2023,19607.8796,-45.04647,,-45.04647,6365.8796
24/7/2023,19518.15356,-89.72604,,-89.72604,6276.15356
25/7/2023,19618.66112,100.50756,,100.50756,6376.66112
26/7/2023,19538.41725,-80.24387,,-80.24387,6296.41725
27/7/2023,19492.82286,-45.59439,,-45.59439,6250.82286
28/7/2023,19446.2346,-46.58826,,-46.58826,6204.2346
29/7/2023,19494.80669,48.57209,,48.57209,6252.80669
30/7/2023,19473.33671,-21.46998,,-21.46998,6231.33671
31/7/2023,19543.07948,69.74277,,69.74277,6301.07948
1/8/2023,19498.59871,-44.48077,,-44.48077,6256.59871
2/8/2023,19264.59871,-234,,-234,6022.59871
3/8/2023,19210.82207,-53.77664,,-53.77664,5968.82207
4/8/2023,19333.06133,122.23926,,122.23926,6091.06133
5/8/2023,19256.99595,-76.06538,,-76.06538,6014.99595
6/8/2023,19271.46469,14.46874,,14.46874,6029.46469
7/8/2023,19305.33332,33.86863,,33.86863,6063.33332
8/8/2023,19326.24091,20.90759,,20.90759,6084.24091
9/8/2023,19310.98682,-15.25409,,-15.25409,6068.98682
10/8/2023,19299.13583,-11.85099,,-11.85099,6057.13583
11/8/2023,19297.7614,-1.37443,,-1.37443,6055.7614
12/8/2023,19284.91653,-12.84487,,-12.84487,6042.91653
13/8/2023,19338.68037,53.76384,,53.76384,6096.68037
14/8/2023,19468.87603,130.19566,,130.19566,6226.87603
15/8/2023,19429.75216,-39.12387,,-39.12387,6187.75216
16/8/2023,19340.55352,-89.19864,,-89.19864,6098.55352
17/8/2023,19331.13918,-9.41434,,-9.41434,6089.13918
18/8/2023,19483.47113,152.33195,,152.33195,6241.47113
19/8/2023,19428.72535,-54.74578,,-54.74578,6186.72535
20/8/2023,19526.34357,97.61822,,97.61822,6284.34357
21/8/2023,19628.7161,102.37253,,102.37253,6386.7161
22/8/2023,19588.34979,-40.36631,,-40.36631,6346.34979
23/8/2023,19620.73649,32.3867,,32.3867,6378.73649
24/8/2023,19722.18725,101.45076,,101.45076,6480.18725
25/8/2023,19692.54983,-29.63742,,-29.63742,6450.54983
26/8/2023,19674.70334,-17.84649,,-17.84649,6432.70334
27/8/2023,19632.06152,-42.64182,,-42.64182,6390.06152
28/8/2023,19561.62801,-70.43351,,-70.43351,6319.62801
29/8/2023,19515.75469,-45.87332,,-45.87332,6273.75469
30/8/2023,19433.94857,-81.80612,,-81.80612,6191.94857
31/8/2023,19431.92324,-2.02533,,-2.02533,6189.92324
1/9/2023,19379.94423,-51.97901,,-51.97901,6137.94423
2/9/2023,19390.19676,10.25253,,10.25253,6148.19676
3/9/2023,19290.40528,-99.79148,,-99.79148,6048.40528
4/9/2023,19306.25956,15.85428,,15.85428,6064.25956
5/9/2023,19352.45791,46.19835,,46.19835,6110.45791
6/9/2023,19226.90457,-125.55334,,-125.55334,5984.90457
7/9/2023,19245.05687,18.1523,,18.1523,6003.05687
8/9/2023,19313.93369,68.87682,,68.87682,6071.93369
9/9/2023,19236.89773,-77.03596,,-77.03596,5994.89773
10/9/2023,19331.97203,95.0743,,95.0743,6089.97203
11/9/2023,19353.33481,21.36278,,21.36278,6111.33481
12/9/2023,19306.30141,-47.0334,,-47.0334,6064.30141
13/9/2023,19298.9254,-7.37601,,-7.37601,6056.9254
14/9/2023,19328.49057,29.56517,,29.56517,6086.49057
15/9/2023,19329.05628,0.56571,,0.56571,6087.05628
16/9/2023,19357.65795,28.60167,,28.60167,6115.65795
17/9/2023,19297.41605,-60.2419,,-60.2419,6055.41605
18/9/2023,19303.58907,6.17302,,6.17302,6061.58907
19/9/2023,19214.46526,-89.12381,,-89.12381,5972.46526
20/9/2023,19203.99335,-10.47191,,-10.47191,5961.99335
21/9/2023,19147.01156,-56.98179,,-56.98179,5905.01156
22/9/2023,19100.60077,-46.41079,,-46.41079,5858.60077
23/9/2023,18955.60077,-145,,-145,5713.60077
24/9/2023,17721.60077,-1234,,-1234,4479.60077
25/9/2023,17753.63644,32.03567,,32.03567,4511.63644
26/9/2023,17684.63595,-69.00049,,-69.00049,4442.63595
27/9/2023,17662.22585,-22.4101,,-22.4101,4420.22585
28/9/2023,17728.90732,66.68147,,66.68147,4486.90732
29/9/2023,17716.90732,-12,,-12,4474.90732
30/9/2023,17850.33529,133.42797,,133.42797,4608.33529
1/10/2023,17709.33529,-141,,-141,4467.33529
2/10/2023,17717.05041,7.71512,,7.71512,4475.05041
3/10/2023,17693.88398,-23.16643,,-23.16643,4451.88398
4/10/2023,17697.98343,4.09945,,4.09945,4455.98343
5/10/2023,17466.98343,-231,,-231,4224.98343
6/10/2023,17506.21447,39.23104,,39.23104,4264.21447
7/10/2023,17561.17342,54.95895,,54.95895,4319.17342
8/10/2023,17507.81971,-53.35371,,-53.35371,4265.81971
9/10/2023,17263.81971,-244,,-244,4021.81971
10/10/2023,17148.73792,-115.08179,,-115.08179,3906.73792
11/10/2023,17174.6665,25.92858,,25.92858,3932.6665
12/10/2023,17105.46998,-69.19652,,-69.19652,3863.46998
13/10/2023,16976.50773,-128.96225,,-128.96225,3734.50773
14/10/2023,16994.58896,18.08123,,18.08123,3752.58896
15/10/2023,17131.52992,136.94096,,136.94096,3889.52992
16/10/2023,17127.27524,-4.25468,,-4.25468,3885.27524
17/10/2023,17172.37275,45.09751,,45.09751,3930.37275
18/10/2023,17173.26896,0.89621,,0.89621,3931.26896
19/10/2023,17163.48132,-9.78764,,-9.78764,3921.48132
20/10/2023,17213.75037,50.26905,,50.26905,3971.75037
21/10/2023,17192.43138,-21.31899,,-21.31899,3950.43138
22/10/2023,17204.35591,11.92453,,11.92453,3962.35591
23/10/2023,17219.55219,15.19628,,15.19628,3977.55219
24/10/2023,17175.60348,-43.94871,,-43.94871,3933.60348
25/10/2023,17230.3438,54.74032,,54.74032,3988.3438
26/10/2023,17215.85206,-14.49174,,-14.49174,3973.85206
27/10/2023,17166.70603,-49.14603,,-49.14603,3924.70603
28/10/2023,17194.43675,27.73072,,27.73072,3952.43675
29/10/2023,17137.07185,-57.3649,,-57.3649,3895.07185
30/10/2023,17134.8175,-2.25435,,-2.25435,3892.8175
31/10/2023,17130.38078,-4.43672,,-4.43672,3888.38078
1/11/2023,17189.98158,59.6008,,59.6008,3947.98158
2/11/2023,17214.20656,24.22498,,24.22498,3972.20656
3/11/2023,17208.72936,-5.4772,,-5.4772,3966.72936
4/11/2023,17253.53364,44.80428,,44.80428,4011.53364
5/11/2023,17333.37446,79.84082,,79.84082,4091.37446
6/11/2023,17363.59023,30.21577,,30.21577,4121.59023
7/11/2023,17360.1002,-3.49003,,-3.49003,4118.1002
8/11/2023,17274.74034,-85.35986,,-85.35986,4032.74034
9/11/2023,17206.1072,-68.63314,,-68.63314,3964.1072
10/11/2023,17183.93792,-22.16928,,-22.16928,3941.93792
11/11/2023,17143.85423,-40.08369,,-40.08369,3901.85423
12/11/2023,17128.97114,-14.88309,,-14.88309,3886.97114
13/11/2023,16893.97114,-235,,-235,3651.97114
14/11/2023,16921.03336,27.06222,,27.06222,3679.03336
15/11/2023,16912.96085,-8.07251,,-8.07251,3670.96085
16/11/2023,15678.96085,-1234,,-1234,2436.96085
17/11/2023,15678.83129,-0.12956,,-0.12956,2436.83129
18/11/2023,15558.14286,-120.68843,,-120.68843,2316.14286
19/11/2023,15500.51015,-57.63271,,-57.63271,2258.51015
20/11/2023,15488.61847,-11.89168,,-11.89168,2246.61847
21/11/2023,15416.82825,-71.79022,,-71.79022,2174.82825
22/11/2023,15446.24786,29.41961,,29.41961,2204.24786
23/11/2023,15527.66623,81.41837,,81.41837,2285.66623
24/11/2023,15593.14177,65.47554,,65.47554,2351.14177
25/11/2023,15576.94756,-16.19421,,-16.19421,2334.94756
26/11/2023,15658.932,81.98444,,81.98444,2416.932
27/11/2023,15663.7537,4.8217,,4.8217,2421.7537
28/11/2023,15639.98356,-23.77014,,-23.77014,2397.98356
29/11/2023,15600.1883,-39.79526,,-39.79526,2358.1883
30/11/2023,15578.80809,-21.38021,,-21.38021,2336.80809
1/12/2023,15552.60963,-26.19846,,-26.19846,2310.60963
2/12/2023,15558.54472,5.93509,,5.93509,2316.54472
3/12/2023,15563.92513,5.38041,,5.38041,2321.92513
4/12/2023,15560.27485,-3.65028,,-3.65028,2318.27485
5/12/2023,15581.49913,21.22428,,21.22428,2339.49913
6/12/2023,15646.28443,64.7853,,64.7853,2404.28443
7/12/2023,15698.03133,51.7469,,51.7469,2456.03133
8/12/2023,15605.88826,-92.14307,,-92.14307,2363.88826
9/12/2023,15453.88095,-152.00731,,-152.00731,2211.88095
10/12/2023,15502.23087,48.34992,,48.34992,2260.23087
11/12/2023,15421.30697,-80.9239,,-80.9239,2179.30697
12/12/2023,15405.20933,-16.09764,,-16.09764,2163.20933
13/12/2023,15337.1928,-68.01653,,-68.01653,2095.1928
14/12/2023,15236.33329,-100.85951,,-100.85951,1994.33329
15/12/2023,15261.24191,24.90862,,24.90862,2019.24191
16/12/2023,15297.82978,36.58787,,36.58787,2055.82978
17/12/2023,15263.49431,-34.33547,,-34.33547,2021.49431
18/12/2023,15122.98353,-140.51078,,-140.51078,1880.98353
19/12/2023,15091.87125,-31.11228,,-31.11228,1849.87125
20/12/2023,15108.22397,16.35272,,16.35272,1866.22397
21/12/2023,15030.11032,-78.11365,,-78.11365,1788.11032
22/12/2023,15035.87127,5.76095,,5.76095,1793.87127
23/12/2023,13801.87127,-1234,,-1234,559.87127
24/12/2023,13827.19185,25.32058,,25.32058,585.19185
25/12/2023,13829.82557,2.63372,,2.63372,587.82557
26/12/2023,13778.03291,-51.79266,,-51.79266,536.03291
27/12/2023,13833.43938,55.40647,,55.40647,591.43938
28/12/2023,13822.20941,-11.22997,,-11.22997,580.20941
